task_id,mu,sigma
competition_math_3132,10.0,1.0000003519414613
competition_math_3139,2.7712092198865204,0.45286360287868827
competition_math_3147,-0.958343006724156,0.9210852116237862
competition_math_3148,10.0,0.9995661337767104
competition_math_3150,10.0,0.9824502503716814
competition_math_3151,4.885473169848934,0.7968479036040486
competition_math_3154,-1.9674154276250102,0.780297388719837
competition_math_3163,5.9376427247559995,0.5749221983344741
competition_math_3165,10.0,0.7043371852886084
competition_math_3170,4.617201743199402,0.9757601789885019
competition_math_3172,6.4830329374820135,0.7049013211595685
competition_math_3178,6.27076034234576,0.5941222377324635
competition_math_3183,10.0,0.8722616053304661
competition_math_3184,-0.9806156425786885,0.9606977820165663
competition_math_3197,3.714742562616618,0.6603667968295197
competition_math_3198,7.6868055940151025,0.7932605684438798
competition_math_3207,10.0,0.9931519330240258
competition_math_3208,-6.477431170424785,0.8989510141151461
competition_math_3210,6.938176555232354,0.8752127875024213
competition_math_3213,6.972101875941564,0.8543180328055531
competition_math_3214,-2.875539564408877,0.9410745457704266
competition_math_3217,3.704101161081504,0.5608310155196998
competition_math_3219,5.4056573103278165,0.991211407191694
competition_math_3224,4.557359180029237,0.6959932089786027
competition_math_3237,10.0,0.8213026994268399
competition_math_3241,3.26592835693411,0.9387256565068565
competition_math_3246,5.434550347910482,0.4992400044729727
competition_math_3247,5.118222397235222,0.9957326231139977
competition_math_3249,3.4320533378780063,0.716293313712602
competition_math_3270,8.490442513216037,0.6295383401649128
competition_math_3279,4.01018910503374,0.9390377416310658
competition_math_3285,10.0,0.9920096274276141
competition_math_3289,-2.8125058230767666,0.8150806016596027
competition_math_3299,10.0,1.000000354014437
competition_math_3305,10.0,0.9083853855367034
competition_math_3312,-0.72992764767876,0.6456082770342698
competition_math_3315,6.234056585433079,0.9348514269156466
competition_math_3318,6.210463217912786,0.9636494573349231
competition_math_3333,-0.47490975781023925,0.9372253198974747
competition_math_3336,0.463210383257335,0.9503566154768001
competition_math_3342,-1.5176676983999646,0.9886535007869106
competition_math_3343,10.0,1.0
competition_math_3350,0.03534552240467962,0.547959396959127
competition_math_3362,1.365802011852123,0.9880684678353198
competition_math_3377,3.841774096805519,0.9720721255019669
competition_math_3378,5.3992664482679285,0.9926293492576532
competition_math_3380,10.0,1.0000006997708601
competition_math_3381,-6.221687521289564,0.9583101504528885
competition_math_3383,10.0,0.69038954227718
competition_math_3391,5.365256524591905,0.9930590545222633
competition_math_3393,1.9361121091248616,0.8663600384319728
competition_math_3409,0.6743317107429577,0.6258302642287832
competition_math_3412,10.0,0.9930931671021108
competition_math_3413,10.0,0.794728106174453
competition_math_3434,2.611627047363188,0.9999755558176573
competition_math_3439,7.1543191223214055,0.5661501431335247
competition_math_3443,7.1929090752625955,0.7534601372016688
competition_math_3451,10.0,0.9999974899501357
competition_math_3454,10.0,0.9745208980560915
competition_math_3458,10.0,0.908407880849386
competition_math_3466,3.7306289519535385,0.7602101730414449
competition_math_3472,0.4646748481478949,0.9840948551225567
competition_math_3479,10.0,0.96024138602967
competition_math_3483,5.9054147750967125,0.9119307587853264
competition_math_3485,8.13085481715946,0.6212739183520765
competition_math_3486,6.976990573387895,0.865310206212979
competition_math_3494,5.971815039945333,0.6602394847633567
competition_math_3495,5.010500462285987,0.7992756413474874
competition_math_3496,1.7982751085161122,0.9589702916381325
competition_math_3504,-0.7753514106236791,0.7994895452206363
competition_math_3508,10.0,0.8259391106390429
competition_math_3509,5.5991840658337155,0.9738301809566975
competition_math_3513,3.6980864948795675,0.5207996108979231
competition_math_3519,-6.107957952847207,0.5399391097711398
competition_math_3522,10.0,1.0
competition_math_3524,8.412452468795077,0.6506592222829714
competition_math_3545,7.277275611041313,0.8495362202594955
competition_math_3549,10.0,0.9463771240156714
competition_math_3552,0.8828031764898813,0.9735989296960456
competition_math_3554,5.515458067650898,0.852731140809026
competition_math_3556,10.0,0.9564201358153473
competition_math_3563,8.611777716286596,0.6125188106787197
competition_math_3577,-1.4901785133013505,0.6023520768504924
competition_math_3583,10.0,0.9785039433709374
competition_math_3589,1.9769160821969742,0.9746510846153276
competition_math_3614,10.0,0.9173052935689604
competition_math_3619,6.206964493845266,0.9480000365839035
competition_math_3627,10.0,0.9817194509199951
competition_math_3633,8.25802359163089,0.6884167672502256
competition_math_3650,10.0,0.9996448491927229
competition_math_3667,3.6205055496662704,0.49728158101905706
competition_math_3675,2.4566805376637713,0.9479617029842968
competition_math_3680,4.3882135509861016,0.8294517140276475
competition_math_3687,4.9996040097469425,0.6936295825308721
competition_math_3688,5.659026740440086,0.882213846033034
competition_math_3689,-3.1113940029694014,0.9831530550532096
competition_math_3693,10.0,0.9998300297136815
competition_math_3698,3.4683352222744674,0.6023857303961339
competition_math_3701,10.0,0.974813623783732
competition_math_3708,6.8120077451008605,0.8943197484801196
competition_math_3709,10.0,1.0000167224745666
competition_math_3717,9.087993197861765,0.7358201299491061
competition_math_3722,10.0,1.0
competition_math_3740,-1.131665917135368,0.9866521677162131
competition_math_3748,8.215006497244005,0.6830709692123152
competition_math_3764,-1.8547297658653061,0.7738417225420484
competition_math_3770,-1.4363112967851113,0.9805055871348852
competition_math_3771,6.84145169582259,0.8312605772164368
competition_math_3773,1.5186062911972462,0.536255825976014
competition_math_3782,6.0701659891424296,0.7180855340212525
competition_math_3784,10.0,0.9288521451248808
competition_math_3788,8.449184841156617,0.6341312680344595
competition_math_3794,-1.7849458621553387,0.9586880345784199
competition_math_3795,7.939569241467986,0.7344312337668017
competition_math_3810,-3.3960490656810602,0.6961309089739615
competition_math_3812,10.0,0.8847400477679747
competition_math_3814,7.247195050226456,0.7652132842335035
competition_math_3821,-2.082341403777088,0.49954655881196813
competition_math_3823,10.0,0.908615516016712
competition_math_3828,-1.964504080457112,0.9491275077216235
competition_math_3833,10.0,1.0
competition_math_3836,10.0,0.9867794704363894
competition_math_3846,3.6850273977970707,0.5899278641638972
competition_math_3849,5.411673227073833,0.990160233632061
competition_math_3854,3.003243752367502,0.7344294733489058
competition_math_3867,10.0,0.7456686145803684
competition_math_3881,10.0,0.9613551682105466
competition_math_3886,-0.32364500374333127,0.5100787962306161
competition_math_3887,0.6111269700414882,0.8284208729392734
competition_math_3898,-0.735273320811229,0.9652335889773677
competition_math_3900,5.9807206134606465,0.5391503845537197
competition_math_3901,2.6879892774414245,0.7314617661433312
competition_math_3905,10.0,0.9930189095576735
competition_math_3906,4.571714904325323,0.8365873446153814
competition_math_3914,9.299219786840245,0.48813205389572345
competition_math_3917,7.018601308882511,0.8745520906456744
competition_math_3930,-6.861577280217298,0.8244345217910494
competition_math_3936,10.0,1.0000001987019242
competition_math_3940,10.0,0.8828445137005383
competition_math_3963,-5.272083098198192,0.5727061986178954
competition_math_3968,1.5852137510464017,0.9869753100517628
competition_math_3971,10.0,0.9467329701883065
competition_math_3973,10.0,1.0000072809885918
competition_math_3975,7.5309122211601665,0.8014884585518521
competition_math_3981,4.202850270320099,0.9046693680212068
competition_math_3988,6.991994961136264,0.8940886928832601
competition_math_4001,9.142857166165289,0.5284009195398941
competition_math_4004,-4.151985897978587,0.7251158670640164
competition_math_4009,2.0683208157423407,0.845278573684663
competition_math_4012,1.623536301378528,0.7950400187051009
competition_math_4013,1.7396475698675236,0.957023580253698
competition_math_4024,10.0,0.9918447050779178
competition_math_4027,5.3981722011669415,0.9924705541617358
competition_math_4029,-1.6229387224165326,0.8857329244335556
competition_math_4047,0.10316674484746416,0.9063272634300499
competition_math_4048,2.595605726382904,0.5305486778074896
competition_math_4058,10.0,0.9999715378973044
competition_math_4065,10.0,0.9870029941230068
competition_math_4083,3.2949754549842796,0.9069366740117643
competition_math_4100,-4.94413877885755,0.9933263875957085
competition_math_4103,6.884689799361304,0.8926018195791182
competition_math_4107,-5.0685952124812745,0.4575389315471653
competition_math_4108,1.8878815468673869,0.8062884596992342
competition_math_4113,10.0,1.0001350583251432
competition_math_4118,-0.2719875901730452,1.0007205234996102
competition_math_4121,-10.0,1.0000002771903593
competition_math_4124,7.680025746439967,0.7697151305495578
competition_math_4132,8.29214110476818,0.6222615102274918
competition_math_4140,-3.532802790321378,0.9551630470140667
competition_math_4142,2.785156988502632,0.7736659236490606
competition_math_4143,10.0,0.8052072910885693
competition_math_4148,1.6145673772099616,0.9329638021449009
competition_math_4162,0.8353893957485375,0.6962508490189266
competition_math_4167,10.0,0.982389073727417
competition_math_4180,3.987202370566477,0.7848371424204457
competition_math_4188,2.9883362682205554,0.9997868599698119
competition_math_4195,1.2352367701865312,0.7866096968115807
competition_math_4200,3.119939535241287,0.9613568284189973
competition_math_4202,10.0,0.981755668865746
competition_math_4204,0.6406289659165065,0.961164188937278
competition_math_4213,7.359986983782161,0.8238676929787673
competition_math_4220,5.598659575210496,0.9914997661583904
competition_math_4221,2.5655854855702613,0.9327381912446652
competition_math_4228,10.0,0.9999975238526944
competition_math_4233,6.916303548344824,0.8819083941358437
competition_math_4237,3.506374031774624,0.8844752245399546
competition_math_4238,2.7641537053855756,0.6028855030960995
competition_math_4247,10.0,0.9999886666295212
competition_math_4248,6.550462491938433,0.9303175689369708
competition_math_4251,5.923870458663839,0.9669173872941781
competition_math_4253,10.0,0.8841714030516052
competition_math_4264,-8.328628237103606,0.6663795568024565
competition_math_4268,-1.8696491283106962,0.4870273329847505
competition_math_4270,2.098377014947613,0.6923039608417404
competition_math_4278,2.33599255372106,0.9651662591431271
competition_math_4281,1.7670115086996685,0.9855372344641479
competition_math_4289,2.3965788926573497,0.9363530998770906
competition_math_4299,10.0,0.82115542264986
competition_math_4300,10.0,0.9929837288996688
competition_math_4305,0.02026509648562093,0.9820318426573177
competition_math_4306,10.0,0.9890492024515279
competition_math_4313,4.943267745271551,0.961334341694172
competition_math_4314,-1.6855525841703787,0.8399490853720618
competition_math_4319,10.0,0.9846743195124821
competition_math_4322,5.05560458287051,0.7998208264431107
competition_math_4325,4.938747953388732,0.42505036609489827
competition_math_4327,10.0,0.9998082207582277
competition_math_4329,1.3557647348920627,0.43644873463076034
competition_math_4336,3.1688265933745052,0.9628933684075748
competition_math_4340,0.8304971287860645,0.9602382039383843
competition_math_4345,6.456365618764541,0.9181832211106163
competition_math_4349,-3.8357709266161146,0.8337796247620518
competition_math_4350,3.5929966430951907,0.7398625834086325
competition_math_4355,1.5380862759372451,0.586146700772104
competition_math_4359,-5.402403594075059,0.9934013551062517
competition_math_4368,-1.992620312750598,0.9084968315638576
competition_math_4372,1.4272662535757117,0.8240167969371518
competition_math_4375,10.0,0.9930989068548418
competition_math_4378,-2.517597431646195,0.9996538440981707
competition_math_4386,10.0,0.9999951752375218
competition_math_4388,3.6125881221112444,0.6775766530073181
competition_math_4413,6.082580340915572,0.9609355771129983
competition_math_4427,-4.622992262482578,0.5835784307514381
competition_math_4432,0.6712817322648585,0.8076306536333243
competition_math_4443,-5.495938451402577,0.9938384399497394
competition_math_4454,3.636036234354205,0.5455379323965263
competition_math_4466,1.5884283741308252,0.8080492711181791
competition_math_4475,5.594210353927506,0.9921589716363381
competition_math_4480,0.2063313195778187,0.44497385408787904
competition_math_4483,-3.32792155363152,0.643240709254067
competition_math_4486,-1.3701415307164493,0.9737764006341735
competition_math_4489,1.223118749333295,0.8914331375694491
competition_math_4496,2.639885985725245,0.9999857992725519
competition_math_4503,10.0,0.9824098548675061
competition_math_4505,1.4476123358233288,0.5989898722771085
competition_math_4508,0.2795521195324294,0.6940374175414652
competition_math_4510,10.0,0.800308959230946
competition_math_4519,6.149200858261601,0.6352519730682055
competition_math_4521,8.35079872814293,0.572159379353667
competition_math_4528,10.0,1.0
competition_math_4542,3.5043962196945464,0.8542183513171037
competition_math_4543,0.7247725965352451,0.922032031604916
competition_math_4544,3.1890696122231383,0.9070286416851949
competition_math_4555,1.7267467627399622,0.8692706898238722
competition_math_4556,-6.144969830104267,0.91548714550046
competition_math_4557,3.014153792749256,0.9031142294334445
competition_math_4575,5.003630896700429,0.9951640211645576
competition_math_4586,-10.0,0.9945808157400057
competition_math_4588,4.386396885196887,0.8378315476871434
competition_math_4592,6.224703823358857,0.9476331354959491
competition_math_4597,4.034702369802102,0.7853178557944825
competition_math_4598,10.0,0.9999976779452143
competition_math_4599,-1.4719178525016197,0.9777239508917809
competition_math_4603,10.0,1.0
competition_math_4606,10.0,0.7190441544023968
competition_math_4614,0.7821896730228687,0.5649262046524133
competition_math_4615,-1.4688348206137525,0.867410830071633
competition_math_4619,2.223865686281503,0.9586406101333131
competition_math_4620,10.0,0.7878887100250075
competition_math_4625,-10.0,0.9999335075895864
competition_math_4632,7.046152543453593,0.5820712919111051
competition_math_4636,10.0,0.9915734863171896
competition_math_4641,-2.757192429826946,0.7758305609044078
competition_math_4643,-1.9592864778728358,0.7511720354820515
competition_math_4644,3.241249734209089,0.8888263100867804
competition_math_4646,10.0,0.9231745756030575
competition_math_4655,7.728096549431014,0.6692407289643219
competition_math_4656,10.0,0.9929609581487587
competition_math_4659,1.7537195585292793,0.6369830520267662
competition_math_4663,6.3094477943209855,0.5556746860359992
competition_math_4683,8.624691822762374,0.6917514721424957
competition_math_4699,5.847633349295434,0.6732933986459134
competition_math_4711,10.0,0.6822531234444085
competition_math_4716,-0.010496073081669804,0.9992166416762019
competition_math_4722,4.200093830206216,0.9961185250927131
competition_math_4729,-6.34965927515097,0.9058498278431765
competition_math_4733,5.858039322909486,0.9594565389978783
competition_math_4740,10.0,0.9999647508332051
competition_math_4747,10.0,0.9999268971322588
competition_math_4754,2.5885125720357225,0.5922313869174544
competition_math_4760,5.6557822266793405,0.9860339228477492
competition_math_4761,5.418940612580547,0.9924829910846465
competition_math_4770,-2.9208745166373045,0.837586794305263
competition_math_4792,-1.047702978888267,0.5544204712753354
competition_math_4797,8.002340530993331,0.7201071723826831
competition_math_4802,10.0,0.9920919948816638
competition_math_4803,10.0,0.8317622031849079
competition_math_4814,0.34736620752314656,0.4809130451651782
competition_math_4825,10.0,0.8663659828271885
competition_math_4835,6.603745821572255,0.9228024029920926
competition_math_4837,10.0,0.6764399162637629
competition_math_4842,-4.7012252588171695,0.6143917306611324
competition_math_4853,6.327172782467946,0.6914308040833345
competition_math_4854,10.0,0.992934085433091
competition_math_4856,2.4463633207252373,0.8527215584310878
competition_math_4861,8.614122890498393,0.47102904244616955
competition_math_4869,6.102963337690773,0.9546897737342536
competition_math_4870,5.890912982157326,0.500276233164025
competition_math_4875,10.0,0.9999522695106494
competition_math_4883,10.0,0.974632414594036
competition_math_4887,10.0,1.0000251976832157
competition_math_4890,10.0,1.0
competition_math_4894,4.019205274034583,0.5747150681157831
competition_math_4895,-4.282504983887715,0.9895280606225814
competition_math_4896,5.120698286716659,0.9957463040256367
competition_math_4898,0.2773295705808875,0.906028384888034
competition_math_4903,5.4960748065715155,0.5350217203503264
competition_math_4905,10.0,0.9672338579149639
competition_math_4908,-2.8484442908468033,0.707380203994072
competition_math_4926,6.874833783534028,0.7551569988208744
competition_math_4932,10.0,1.0
competition_math_4936,2.05565344978076,0.9474205153464758
competition_math_4940,0.6682954989827848,0.8541975493221174
competition_math_4942,3.4712495089800575,0.9133997600235844
competition_math_4943,4.683431608519216,0.9841169129760248
competition_math_4952,10.0,0.993043599105865
competition_math_4954,10.0,0.8730423647692535
competition_math_4956,3.687680101528992,0.5661839505655817
competition_math_4968,5.352179725730959,0.9930986254092433
competition_math_4970,8.134864255125787,0.6917787701290715
competition_math_4981,7.692592444114726,0.9999983195229831
competition_math_4983,2.2672948607120778,0.9345111397805312
competition_math_4987,10.0,0.9917371843164737
competition_math_4990,3.2748173920043633,0.7021997632669723
competition_math_4997,10.0,0.8177366467604534
competition_math_5001,6.529387733785633,0.5699401139409378
competition_math_5003,7.771814168945507,0.7719227207346538
competition_math_5007,10.0,0.9996098078103164
competition_math_5010,-1.0780796676478424,0.8375141251187114
competition_math_5022,2.3854405280639925,0.9768515674749143
competition_math_5023,5.489226387471606,0.9935473391937297
competition_math_5030,7.536070151011371,0.7881058300882678
competition_math_5034,7.700332520040735,0.7732879341261069
competition_math_5042,5.394710703486983,0.9900682384321597
competition_math_5048,-1.6881725878335299,0.5857594848461919
competition_math_5051,-2.265126915903629,0.7772567829286923
competition_math_5053,-2.70349865731606,0.9998523404851449
competition_math_5060,4.748620978190944,0.6487079207930917
competition_math_5069,10.0,0.8810901253965101
competition_math_5098,3.257045400083985,0.9647354103505938
competition_math_5102,-0.8752244625817462,0.8750896180924608
competition_math_5111,10.0,1.0000007042558694
competition_math_5121,3.8779868450695,0.4464022016707805
competition_math_5123,6.29665037628392,0.7489025141116832
competition_math_5128,6.477612249110801,0.9504112469352716
competition_math_5138,7.104219862041463,0.8686314653590369
competition_math_5141,10.0,0.9999269075521763
competition_math_5144,-1.2992368410059567,0.84870328523826
competition_math_5147,10.0,1.000003800345029
competition_math_5149,5.002286415846621,0.799387259275199
competition_math_5150,-7.283617154051568,0.5995119829526206
competition_math_5152,-2.588907278105186,0.9954934552780512
competition_math_5162,7.435192571096889,0.7891891631000996
competition_math_5174,6.557066042815488,0.960567336588493
competition_math_5175,5.648993666433787,0.9904811364948678
competition_math_5182,-2.5538320768788187,0.9999960091555787
competition_math_5192,5.516973755935364,0.6650099216142986
competition_math_5200,5.734307856615838,0.9933882485964266
competition_math_5201,10.0,0.9212397902584224
competition_math_5202,4.804382240728278,0.6133008658458409
competition_math_5208,0.8145437387287465,0.6924584179492729
competition_math_5224,10.0,0.7524877004221538
competition_math_5232,0.2050163200423546,0.5933560200790734
competition_math_5235,6.645564422178249,0.6684192973289488
competition_math_5236,-1.381408745884251,0.9766505135344955
competition_math_5244,1.8078212254629755,0.4838802267598584
competition_math_5248,6.784829458708059,0.8483480750314119
competition_math_5251,-5.962695542625092,0.507700963984349
competition_math_5253,-3.454064195013748,0.9863799930012187
competition_math_5255,10.0,0.9701287978024703
competition_math_5256,8.558776347534113,0.6169030337901571
competition_math_5261,8.05453345886974,0.5303349805355537
competition_math_5267,10.0,0.768659895026219
competition_math_5271,-5.561439318285944,0.9691886187612936
competition_math_5298,5.560650854882029,0.986869214121589
competition_math_5301,6.37472290150268,0.9321160605574167
competition_math_5312,6.013271878759997,0.9471705278048717
competition_math_5322,5.79542514035084,0.9931251164577747
competition_math_5323,-2.3567476437277173,0.4969299020831588
competition_math_5325,10.0,0.9990671010145443
competition_math_5326,10.0,0.9999949149711002
competition_math_5328,7.439656660955083,0.7367405088608624
competition_math_5346,5.353878727622696,0.9932091489761724
competition_math_5352,-3.905590579097751,0.7589326246217999
competition_math_5353,-1.9341316368828443,0.9874356170328847
competition_math_5358,1.4978749069000463,0.8558577513357783
competition_math_5366,4.152572255510784,0.7591907648448769
competition_math_5369,6.872582965777629,0.9121098015060662
competition_math_5370,1.1182104082090738,0.8345376102079011
competition_math_5392,5.397327663759249,0.5118340586686914
competition_math_5395,5.951650156532347,0.9942859848983896
competition_math_5398,-0.05871434536132375,0.9775301006125029
competition_math_5409,10.0,0.9999956939807417
competition_math_5410,-3.8438965203473443,0.7857753089487118
competition_math_5412,2.6522691271911167,0.8869710716569988
competition_math_5414,2.1878333009021262,0.848611332178082
competition_math_5415,10.0,0.9987197236956812
competition_math_5421,6.19370924028174,0.9483983141862888
competition_math_5426,8.8141933570301,0.9995086916982532
competition_math_5436,8.629540839915002,0.5145384349894075
competition_math_5442,6.1214610474797535,0.7054840351304887
competition_math_5452,1.8010856110891666,0.8828580039540914
competition_math_5458,6.0915737454339265,0.9581443495032487
competition_math_5459,10.0,0.9792633094615618
competition_math_5467,-1.5526022343606871,0.8450070200976046
competition_math_5471,8.43970163215663,0.654858363900184
competition_math_5473,3.4721143488527026,0.48204304141066817
competition_math_5476,-1.8458861336218608,0.6242578056830678
competition_math_5480,5.764585132336618,0.5386913030224484
competition_math_5485,4.238669544225501,0.8511288870185061
competition_math_5489,6.65703714306105,0.916177389933834
competition_math_5528,4.422760342915286,0.8422967946073935
competition_math_5539,10.0,0.9999168950516033
competition_math_5540,10.0,0.8824393865528639
competition_math_5546,-4.325899093904751,0.9967457558447267
competition_math_5550,-1.1893900235768269,0.6113597742512576
competition_math_5558,10.0,0.9916770480950838
competition_math_5559,10.0,0.9620192139768613
competition_math_5566,10.0,1.0003349726627928
competition_math_5568,4.3714285883757835,0.9066849741906915
competition_math_5583,3.752950723025573,0.5809410097022261
competition_math_5587,1.010358994120192,0.7646801195279871
competition_math_5596,8.204060150508447,0.7084844761793249
competition_math_5599,-2.4513270357661163,0.8457253846065876
competition_math_5611,-4.046033558858281,0.8667945828177775
competition_math_5618,10.0,0.9810314821298382
competition_math_5621,10.0,1.000003901897053
competition_math_5633,5.398657699723693,0.7822759593885794
competition_math_5634,2.4316387283680796,0.8118416291919271
competition_math_5640,-2.217821308239354,0.9344925049122117
competition_math_5645,0.9540235062924894,0.8870861184390192
competition_math_5651,7.155525390761404,0.8482998537911965
competition_math_5653,10.0,1.0
competition_math_5658,3.7632217905711602,0.5418469833025358
competition_math_5660,5.427481341753629,0.9892262185514614
competition_math_5665,7.235918120986906,0.7705466983793154
competition_math_5668,6.05126256413377,0.9621600921910528
competition_math_5674,2.5849365450955992,0.8768828948312388
competition_math_5678,8.828631438165708,0.5577804656178285
competition_math_5680,5.797123695066968,0.9934241642598981
competition_math_5681,6.5458714551050825,0.956714502421674
competition_math_5682,6.642604893377132,0.9165303536046773
competition_math_5690,10.0,1.0
competition_math_5698,7.364781749212533,0.8224423397000844
competition_math_5700,10.0,1.0
competition_math_5712,-1.5816916034462787,0.9871005838285377
competition_math_5716,5.7879163671892435,0.9454594324941341
competition_math_5720,10.0,0.8870968010188516
competition_math_5724,4.329342486825161,0.8614242447501722
competition_math_5729,0.3578137321073563,0.9922832576076523
competition_math_5731,10.0,1.0
competition_math_5732,10.0,0.9705997567702914
competition_math_5733,10.0,0.9999979093383723
competition_math_5734,1.9852367855504771,0.9313251975243444
competition_math_5738,10.0,0.9353668722521264
competition_math_5740,3.372794911234845,0.8407770554055094
competition_math_5743,-2.69342116043228,0.9375921296686726
competition_math_5753,10.0,0.9921837774664685
competition_math_5759,10.0,0.9737442668735357
competition_math_5774,3.84467606173384,0.9964826108697731
competition_math_5781,-0.28639440763879287,0.8112519282353796
competition_math_5785,10.0,0.9888144376629089
competition_math_5805,-3.6995600563336817,0.8476966888630231
competition_math_5811,0.06971094755066265,0.5589670477603275
competition_math_5814,-1.8106953702591122,0.6820753554647193
competition_math_5816,-3.3677966904404864,0.6483241729350361
competition_math_5818,5.025225232749723,0.879617541743659
competition_math_5821,10.0,0.9999996357717408
competition_math_5823,10.0,0.9473333386947922
competition_math_5826,-2.570544209946791,0.9999975410030694
competition_math_5831,-10.0,0.9509660147097557
competition_math_5834,10.0,0.9999974927186195
competition_math_5839,10.0,0.7380103058527011
competition_math_5843,5.3596375197860135,0.9922862252180269
competition_math_5854,2.508317890310335,0.5033898833431681
competition_math_5857,1.5055678884751857,0.5939644364095702
competition_math_5860,3.816595296248568,0.7446219214256079
competition_math_5864,1.9093443881107222,0.5878066583703215
competition_math_5878,-4.385456362098289,0.980647064291113
competition_math_5883,8.362262000715898,0.9971981639426408
competition_math_5901,-4.219692978896301,0.8806990435764851
competition_math_5920,10.0,1.0
competition_math_5926,8.146738820797907,0.5988389790555327
competition_math_5929,10.0,1.0
competition_math_5930,6.225220090171396,0.9678317414625733
competition_math_5932,5.3521601122170495,0.9930989495194597
competition_math_5934,3.8526486615615347,0.999876129079161
competition_math_5937,-5.388554489291315,0.7147750223802294
competition_math_5940,5.504848485047002,0.5206501519374074
competition_math_5946,3.3347533643648886,0.9156204593416682
competition_math_5952,-5.250366943701298,0.952910277053486
competition_math_5954,6.484969630685421,0.9161607602206514
competition_math_5963,10.0,1.0000006645253916
competition_math_5968,7.395635226020784,0.7390218049483673
competition_math_5971,6.537082365319355,0.933187218346751
competition_math_5993,-1.5635789508015487,0.988221035436837
competition_math_5997,3.133904184941286,0.9948292454756957
competition_math_6014,2.259889052278011,0.9887561036924497
competition_math_6017,-0.8594875850341136,0.8403537488768099
competition_math_6020,-1.4366544267434183,0.9717231930505729
competition_math_6023,0.2222956800484375,0.6171872832273558
competition_math_6026,10.0,0.9999744958641749
competition_math_6027,-7.364421783730078,0.8123835131354471
competition_math_6035,6.989355604682175,0.6416592646529995
competition_math_6036,-8.26023650000312,0.6754965692686989
competition_math_6045,0.960689704402133,0.9020135649524391
competition_math_6046,10.0,0.9999995549381538
competition_math_6053,5.36345755380692,0.9917662240384565
competition_math_6058,10.0,0.9470187622434367
competition_math_6061,-3.596151149467898,0.9654369612789557
competition_math_6063,1.2482392686726624,0.6450576868602526
competition_math_6070,10.0,0.9930967516973268
competition_math_6072,6.754481265540061,0.6782281717331685
competition_math_6073,-5.6087465625371795,0.9643095888204697
competition_math_6076,8.532410260465758,0.6200492864887209
competition_math_6084,7.3456857208810975,0.8343490042617747
competition_math_6092,-1.1970038594959913,0.5162093338812551
competition_math_6103,-2.7115352614877675,0.8168611517746043
competition_math_6107,6.0505361103098725,0.9363193245537637
competition_math_6109,5.739914545471737,0.9929271008240125
competition_math_6111,0.9386661194590435,0.8659790329817756
competition_math_6113,-1.0634180488281908,0.7892519795686678
competition_math_6114,1.5926854583346233,0.987841430838789
competition_math_6117,-0.027570416618591012,0.589962252493343
competition_math_6120,3.1343210942970163,0.5418877882482004
competition_math_6130,10.0,0.9060907181952869
competition_math_6132,4.448898431394776,0.6433512468886001
competition_math_6136,5.352171980710136,0.9930959104593476
competition_math_6139,7.110452407474732,0.8515054094686836
competition_math_6141,-1.2152359449498547,0.552373136102158
competition_math_6142,5.40988675241089,0.7397955849259067
competition_math_6145,6.444872276305966,0.7648328198986694
competition_math_6148,10.0,0.9838349332237277
competition_math_6158,4.606632678091893,0.985375115449711
competition_math_6159,-4.004798097153846,0.6927246576216429
competition_math_6163,10.0,1.0
competition_math_6164,-2.941717777234854,0.9098552566092527
competition_math_6166,10.0,0.9814256555984209
competition_math_6167,7.953454786282761,0.6431371356900561
competition_math_6173,10.0,0.8333902143774842
competition_math_6174,2.3771685057235725,0.9828014597438559
competition_math_6180,-0.5853798663807084,0.9011656511916457
competition_math_6184,1.977956988795369,0.9769055033932509
competition_math_6193,2.721410124492744,0.8230021922458539
competition_math_6202,10.0,0.8809554265438336
competition_math_6206,8.327422015257078,0.6718932400636151
competition_math_6207,0.6928169453236501,0.7203758462069704
competition_math_6208,-0.07205897985377173,0.7924161614344688
competition_math_6210,-1.3867344492940301,0.6576140292847354
competition_math_6212,-2.7414223006963288,0.7672023689591574
competition_math_6215,2.792426525793082,0.9738517802931173
competition_math_6220,4.233469597375489,0.670229270455991
competition_math_6225,3.5696790512123604,0.8331531193170306
competition_math_6227,4.715722861713041,0.9007301270173094
competition_math_6231,-1.8627112833621073,0.9907346531623977
competition_math_6232,-4.572272994314647,0.56176393572663
competition_math_6242,5.3568986948840225,0.5782320370140875
competition_math_6246,1.9951625050761042,0.9687981763237432
competition_math_6270,7.0253905280467555,0.6324826542100584
competition_math_6285,10.0,0.9985111675302909
competition_math_6310,3.46492962998841,0.9780183225752362
competition_math_6315,-4.469739154662338,0.810051370494946
competition_math_6319,7.869005389059257,0.48899971925473384
competition_math_6327,6.346199295629349,0.9360702375989213
competition_math_6330,3.7370820637518958,0.5381874628797836
competition_math_6339,6.272074405759553,0.9459378865634516
competition_math_6343,10.0,0.9930989561473486
competition_math_6344,1.6099461936428512,0.9442092989872439
competition_math_6345,10.0,0.9999943553524708
competition_math_6362,10.0,0.9991935934241147
competition_math_6368,3.278743010627841,0.9236529872498446
competition_math_6372,10.0,1.000001222723579
competition_math_6375,1.8773396615203044,0.7748410562508451
competition_math_6381,-10.0,1.0
competition_math_6398,-5.352159032998458,0.9930989640500592
competition_math_6404,-1.475962957330059,0.9804356462329773
competition_math_6408,10.0,0.689526467132612
